round,Completed_iteration,total_simulations,average_sim_per_it,max_reward,total_wins,total_losses,total_wins_per_it
0,4,637,159.25,0.5,0,2,0.0
1,3,751,250.33333333333334,0.5,0,0,0.0
2,2,463,231.5,0.5,0,0,0.0
3,3,598,199.33333333333334,0.5,0,1,0.0
