round,Completed_iteration,total_simulations,average_sim_per_it,max_reward,total_wins,total_losses,total_wins_per_it
0,21,3610,171.9047619047619,8.5,0,1,0.0
1,21,3439,163.76190476190476,10.0,0,0,0.0
2,21,3379,160.9047619047619,8.5,0,1,0.0
3,21,2995,142.61904761904762,10.5,1,0,0.047619047619047616
4,21,3568,169.9047619047619,10.0,0,0,0.0
