round,Completed_iteration,total_simulations,average_sim_per_it,max_reward,total_wins,total_losses,total_wins_per_it
0,317,52042,164.17034700315457,-7.5,3,5,0.00946372239747634
1,368,53418,145.1576086956522,-8.0,3,10,0.008152173913043478
2,343,51787,150.98250728862973,-5.5,7,9,0.02040816326530612
3,342,50375,147.2953216374269,-5.0,1,7,0.0029239766081871343
4,266,41618,156.45864661654136,-6.5,2,6,0.007518796992481203
