round,Completed_iteration,total_simulations,average_sim_per_it,max_reward,total_wins,total_losses,total_wins_per_it
0,21,3109,148.04761904761904,1.5,0,1,0.0
1,75,11671,155.61333333333334,6.0,1,0,0.013333333333333334
2,78,12179,156.14102564102564,4.0,0,1,0.0
3,77,12347,160.35064935064935,3.0,0,0,0.0
4,70,11765,168.07142857142858,4.0,1,0,0.014285714285714285
5,71,11333,159.61971830985917,3.5,2,0,0.028169014084507043
6,72,11963,166.15277777777777,3.5,1,0,0.013888888888888888
