round,Completed_iteration,total_simulations,average_sim_per_it,max_reward,total_wins,total_losses,total_wins_per_it
0,605,100366,165.89421487603306,293.0,11,10,0.01818181818181818
1,696,108698,156.17528735632183,345.0,18,8,0.02586206896551724
2,694,105389,151.85734870317003,337.5,8,9,0.011527377521613832
3,741,106801,144.13090418353576,362.5,8,8,0.010796221322537112
4,683,101622,148.78770131771597,333.5,8,8,0.01171303074670571
5,755,106401,140.92847682119205,374.5,9,5,0.011920529801324504
