round,Completed_iteration,total_simulations,average_sim_per_it,max_reward,total_wins,total_losses,total_wins_per_it
0,305,49894,163.58688524590164,9.0,7,5,0.022950819672131147
1,308,53614,174.07142857142858,9.0,2,3,0.006493506493506494
2,326,51264,157.25153374233128,11.0,9,3,0.027607361963190184
