round,Completed_iteration,total_simulations,average_sim_per_it,max_reward,total_wins,total_losses,total_wins_per_it
0,1000,147911,147.911,-19.5,0,0,0.0
1,1000,147838,147.838,-25.0,0,0,0.0
2,1000,151924,151.924,-23.0,0,0,0.0
3,1000,149504,149.504,-24.5,0,0,0.0
4,1000,146581,146.581,-22.5,0,0,0.0
5,1000,139119,139.119,-16.0,0,0,0.0
6,1000,147493,147.493,-11.5,0,0,0.0
7,1000,144222,144.222,-12.0,0,0,0.0
