round,Completed_iteration,total_simulations,average_sim_per_it,max_reward,total_wins,total_losses,total_wins_per_it
0,1,153,153.0,0.5,0,0,0.0
1,1,193,193.0,0.5,0,0,0.0
2,1,156,156.0,0.5,0,0,0.0
